manufacturer,releaseyear,memsize,gpuclock,memclock,unifiedshader,tmu,rop,g3dmark,g2dmark,tdp,powerperformance,performance_per_watt,performance_per_gb,performance_per_shader,gpu_age,performance_category
1,2003.0,0.032,350,900.0,576.0,72,9,3,145,65.0,19.155,19.155714285714286,93.75,0.0052083333333333,23.0,2
2,2003.0,0.128,350,900.0,576.0,72,9,34,258,65.0,19.155,19.155714285714286,265.625,0.0590277777777777,23.0,2
2,2003.0,0.256,350,900.0,576.0,72,9,59,274,65.0,19.155,19.155714285714286,230.46875,0.1024305555555555,23.0,2
2,2003.0,0.256,654,700.0,576.0,48,32,41,170,65.0,19.155,19.155714285714286,160.15625,0.0711805555555555,23.0,2
2,2003.0,0.128,300,900.0,512.0,32,16,35,188,65.0,19.155,19.155714285714286,273.4375,0.068359375,23.0,2
2,2003.0,0.128,800,900.0,512.0,32,16,41,173,65.0,19.155,19.155714285714286,320.3125,0.080078125,23.0,2
1,2003.0,0.128,533,900.0,96.0,12,2,24,131,65.0,19.155,19.155714285714286,187.5,0.25,23.0,2
1,2003.0,0.128,775,1001.0,96.0,16,8,35,147,65.0,19.155,19.155714285714286,273.4375,0.3645833333333333,23.0,2
1,2003.0,0.128,550,1000.0,96.0,32,8,43,163,65.0,19.155,19.155714285714286,335.9375,0.4479166666666667,23.0,2
1,2003.0,0.064,700,900.0,96.0,16,4,35,145,65.0,19.155,19.155714285714286,546.875,0.3645833333333333,23.0,2
1,2003.0,0.128,810,900.0,96.0,16,4,4,135,65.0,19.155,19.155714285714286,31.25,0.0416666666666666,23.0,2
2,2003.0,0.128,550,900.0,96.0,32,8,18,146,65.0,19.155,19.155714285714286,140.625,0.1875,23.0,2
2,2003.0,0.128,550,900.0,96.0,32,8,34,266,65.0,19.155,19.155714285714286,265.625,0.3541666666666667,23.0,2
1,2003.0,0.128,775,900.0,96.0,16,8,41,171,65.0,19.155,19.155714285714286,320.3125,0.4270833333333333,23.0,2
2,2003.0,0.128,775,900.0,96.0,16,8,7,187,65.0,19.155,19.155714285714286,54.6875,0.0729166666666666,23.0,2
2,2003.0,0.128,775,900.0,96.0,16,8,6,190,65.0,19.155,19.155714285714286,46.875,0.0625,23.0,2
2,2003.0,0.128,625,900.0,96.0,16,8,6,190,65.0,19.155,19.155714285714286,46.875,0.0625,23.0,2
2,2003.0,0.128,775,900.0,96.0,16,8,17,211,65.0,19.155,19.155714285714286,132.8125,0.1770833333333333,23.0,2
2,2003.0,0.064,660,900.0,96.0,16,4,13,159,65.0,19.155,19.155714285714286,203.125,0.1354166666666666,23.0,2
2,2003.0,0.128,550,850.0,96.0,32,8,34,126,65.0,19.155,19.155714285714286,265.625,0.3541666666666667,23.0,2
2,2003.0,0.128,500,800.0,96.0,48,16,17,122,65.0,19.155,19.155714285714286,132.8125,0.1770833333333333,23.0,2
2,2003.0,0.128,500,800.0,96.0,48,16,13,168,65.0,19.155,19.155714285714286,101.5625,0.1354166666666666,23.0,2
2,2003.0,0.128,550,800.0,96.0,48,12,12,138,65.0,19.155,19.155714285714286,93.75,0.125,23.0,2
2,2003.0,0.128,590,800.0,96.0,16,16,8,154,65.0,19.155,19.155714285714286,62.5,0.0833333333333333,23.0,2
2,2003.0,0.128,640,800.0,96.0,16,8,8,154,65.0,19.155,19.155714285714286,62.5,0.0833333333333333,23.0,2
1,2003.0,0.064,475,450.0,384.0,12,12,3,129,65.0,19.155,19.155714285714286,46.875,0.0078125,23.0,2
2,2003.0,0.064,350,450.0,384.0,12,12,8,261,65.0,19.155,19.155714285714286,125.0,0.0208333333333333,23.0,2
1,2003.0,0.032,450,450.0,384.0,8,4,3,145,65.0,19.155,19.155714285714286,93.75,0.0078125,23.0,2
2,2003.0,0.128,425,430.0,384.0,8,8,5,131,65.0,19.155,19.155714285714286,39.0625,0.0130208333333333,23.0,2
2,2003.0,0.064,400,425.0,384.0,8,4,8,247,65.0,19.155,19.155714285714286,125.0,0.0208333333333333,23.0,2
2,2003.0,1.024,40,40.0,384.0,0,1,24,265,65.0,19.155,19.155714285714286,23.4375,0.0625,23.0,2
1,2003.0,1.024,40,40.0,384.0,0,1,3,128,65.0,19.155,19.155714285714286,2.9296875,0.0078125,23.0,2
1,2003.0,1.024,40,40.0,384.0,0,1,8,143,65.0,19.155,19.155714285714286,7.8125,0.0208333333333333,23.0,2
1,2003.0,1.024,40,40.0,384.0,0,1,8,143,65.0,19.155,19.155714285714286,7.8125,0.0208333333333333,23.0,2
1,2003.0,1.024,40,40.0,384.0,0,1,8,143,65.0,19.155,19.155714285714286,7.8125,0.0208333333333333,23.0,2
1,2003.0,1.024,53,33.0,384.0,3,1,6,151,65.0,19.155,19.155714285714286,5.859375,0.015625,23.0,2
1,2002.0,0.128,300,900.0,512.0,32,8,54,149,65.0,19.155,19.155714285714286,421.875,0.10546875,24.0,2
1,2002.0,0.064,513,792.0,96.0,24,20,5,126,65.0,19.155,19.155714285714286,78.125,0.0520833333333333,24.0,2
2,2002.0,0.128,672,785.0,96.0,16,4,5,181,65.0,19.155,19.155714285714286,39.0625,0.0520833333333333,24.0,2
2,2002.0,0.128,753,784.0,96.0,16,4,5,194,65.0,19.155,19.155714285714286,39.0625,0.0520833333333333,24.0,2
2,2002.0,0.128,500,500.0,96.0,48,12,7,225,65.0,19.155,19.155714285714286,54.6875,0.0729166666666666,24.0,2
2,2002.0,0.128,500,900.0,80.0,8,4,6,173,65.0,19.155,19.155714285714286,46.875,0.075,24.0,2
2,2002.0,0.128,276,900.0,80.0,8,4,7,170,65.0,19.155,19.155714285714286,54.6875,0.0875,24.0,2
2,2002.0,0.064,508,900.0,80.0,8,4,6,154,65.0,19.155,19.155714285714286,93.75,0.075,24.0,2
2,2002.0,0.064,276,900.0,80.0,8,4,4,176,65.0,19.155,19.155714285714286,62.5,0.05,24.0,2
2,2002.0,0.064,533,900.0,80.0,10,1,5,140,65.0,19.155,19.155714285714286,78.125,0.0625,24.0,2
2,2002.0,0.064,400,900.0,80.0,10,1,5,168,65.0,19.155,19.155714285714286,78.125,0.0625,24.0,2
2,2002.0,0.064,720,900.0,80.0,8,4,6,199,65.0,19.155,19.155714285714286,93.75,0.075,24.0,2
2,2002.0,0.064,500,800.0,80.0,8,4,4,140,65.0,19.155,19.155714285714286,62.5,0.05,24.0,2
1,2002.0,0.032,475,405.0,384.0,8,4,3,111,65.0,19.155,19.155714285714286,93.75,0.0078125,24.0,2
1,2002.0,0.064,400,400.0,384.0,12,12,3,111,65.0,19.155,19.155714285714286,46.875,0.0078125,24.0,2
1,2002.0,0.064,425,400.0,384.0,8,8,3,111,65.0,19.155,19.155714285714286,46.875,0.0078125,24.0,2
2,2002.0,0.064,400,400.0,384.0,12,12,6,154,65.0,19.155,19.155714285714286,93.75,0.015625,24.0,2
2,2002.0,0.032,635,400.0,384.0,4,4,3,147,65.0,19.155,19.155714285714286,93.75,0.0078125,24.0,2
1,2002.0,1.024,10,10.0,384.0,0,1,6,136,65.0,19.155,19.155714285714286,5.859375,0.015625,24.0,2
1,2002.0,1.024,10,10.0,384.0,0,1,3,82,65.0,19.155,19.155714285714286,2.9296875,0.0078125,24.0,2
1,2002.0,1.024,10,10.0,384.0,0,1,3,102,65.0,19.155,19.155714285714286,2.9296875,0.0078125,24.0,2
1,2002.0,1.024,10,10.0,384.0,0,1,4,101,65.0,19.155,19.155714285714286,3.90625,0.0104166666666666,24.0,2
1,2002.0,1.024,10,10.0,384.0,0,1,4,44,65.0,19.155,19.155714285714286,3.90625,0.0104166666666666,24.0,2
1,2001.0,0.064,720,800.0,80.0,8,4,3,35,65.0,19.155,19.155714285714286,46.875,0.0375,25.0,2
2,2001.0,0.064,675,800.0,80.0,8,4,1,143,65.0,19.155,19.155714285714286,15.625,0.0125,25.0,2
1,2001.0,0.064,550,800.0,80.0,8,4,5,86,65.0,19.155,19.155714285714286,78.125,0.0625,25.0,2
2,2001.0,0.064,500,700.0,80.0,8,4,5,120,65.0,19.155,19.155714285714286,78.125,0.0625,25.0,2
2,2001.0,0.064,650,667.0,80.0,8,4,5,149,65.0,19.155,19.155714285714286,78.125,0.0625,25.0,2
1,2001.0,0.064,600,650.0,80.0,8,4,6,128,65.0,19.155,19.155714285714286,93.75,0.075,25.0,2
1,2001.0,0.032,460,400.0,384.0,4,4,2,36,65.0,19.155,19.155714285714286,62.5,0.0052083333333333,25.0,2
1,2001.0,0.032,500,400.0,384.0,4,4,4,103,65.0,19.155,19.155714285714286,125.0,0.0104166666666666,25.0,2
1,2001.0,0.032,600,400.0,384.0,4,4,4,103,65.0,19.155,19.155714285714286,125.0,0.0104166666666666,25.0,2
1,2000.0,0.032,650,500.0,80.0,8,4,3,94,65.0,19.155,19.155714285714286,93.75,0.0375,26.0,2
1,2000.0,0.032,650,500.0,80.0,8,4,3,94,65.0,19.155,19.155714285714286,93.75,0.0375,26.0,2
2,2000.0,0.064,650,400.0,80.0,8,4,6,147,65.0,19.155,19.155714285714286,93.75,0.075,26.0,2
2,2000.0,0.032,600,400.0,80.0,8,4,3,143,65.0,19.155,19.155714285714286,93.75,0.0375,26.0,2
2,2000.0,0.064,650,333.0,80.0,8,4,4,95,65.0,19.155,19.155714285714286,62.5,0.05,26.0,2
2,2000.0,0.064,400,400.0,384.0,8,4,4,95,65.0,19.155,19.155714285714286,62.5,0.0104166666666666,26.0,2
1,1999.0,0.032,500,799.0,64.0,32,16,1,40,65.0,19.155,19.155714285714286,31.25,0.015625,27.0,2
